datumtijd;huidigeuurprijs;Dagmax;Dagmin;Percentage
02-01-2026 08:22:33;0.23797675;0.279162125;0.155397275;85.25
02-01-2026 10:24:19;0.230641125;0.279162125;0.155397275;82.62
02-01-2026 11:24:19;0.2260522;0.279162125;0.155397275;80.98
02-01-2026 12:24:19;0.214911125;0.279162125;0.155397275;76.98
02-01-2026 13:24:20;0.22765545;0.279162125;0.155397275;81.55
02-01-2026 14:24:20;0.231917675;0.279162125;0.155397275;83.08
02-01-2026 15:24:21;0.242160325;0.279162125;0.155397275;86.75
02-01-2026 16:24:21;0.248881875;0.279162125;0.155397275;89.15
02-01-2026 17:24:22;0.27551095;0.279162125;0.155397275;98.69
02-01-2026 18:24:22;0.279162125;0.279162125;0.155397275;100.0
02-01-2026 19:24:22;0.2706891;0.279162125;0.155397275;96.96
02-01-2026 20:24:23;0.25448115;0.279162125;0.155397275;91.16
02-01-2026 21:24:23;0.247157625;0.279162125;0.155397275;88.54
02-01-2026 22:24:24;0.2489333;0.279162125;0.155397275;89.17
02-01-2026 23:24:24;0.243775675;0.279162125;0.155397275;87.32
03-01-2026 00:24:25;0.2426171;0.278647875;0.23329405;87.07
03-01-2026 01:24:25;0.239570925;0.278647875;0.23329405;85.98
03-01-2026 02:24:25;0.2366518;0.278647875;0.23329405;84.93
03-01-2026 03:24:26;0.235481125;0.278647875;0.23329405;84.51
03-01-2026 04:24:26;0.23329405;0.278647875;0.23329405;83.72
03-01-2026 05:24:27;0.235523475;0.278647875;0.23329405;84.52
03-01-2026 06:24:27;0.236775825;0.278647875;0.23329405;84.97
03-01-2026 07:24:27;0.24077185;0.278647875;0.23329405;86.41
03-01-2026 08:24:28;0.254463;0.278647875;0.23329405;91.32
03-01-2026 09:24:28;0.258577;0.278647875;0.23329405;92.8
